t [s],P1 [Pa],P_line [Pa],P2 [Pa],mdot_out [kg/s]
4.279999999999953,5000000.0,4975000.0,100000.0,0.3497561225164394
4.289999999999953,5000000.0,4975000.0,100000.0,1.5628164648969358
4.299999999999953,5000000.0,4975000.0,100000.0,0.0
4.3099999999999525,5000000.0,4975000.0,100000.0,0.0
4.319999999999952,5000000.0,4975000.0,100000.0,0.0
4.329999999999952,5000000.0,4975000.0,100000.0,0.0
4.339999999999952,5000000.0,4975000.0,100000.0,0.0
4.349999999999952,5000000.0,4975000.0,100000.0,0.031075310607819595
4.3599999999999515,5000000.0,4975000.0,100000.0,0.05260020039506279
4.369999999999951,5000000.0,4975000.0,100000.0,0.05777394160271006
4.379999999999951,5000000.0,4975000.0,100000.0,0.08708305864827752
4.389999999999951,5000000.0,4975000.0,100000.0,0.14072907161664272
4.399999999999951,5000000.0,4975000.0,100000.0,0.16381745534630923
4.40999999999995,5000000.0,4975000.0,100000.0,0.15884404780679648
4.41999999999995,5000000.0,4975000.0,100000.0,0.1805551863446944
4.42999999999995,5000000.0,4975000.0,100000.0,0.2270414787598117
4.43999999999995,5000000.0,4975000.0,100000.0,0.252513870837229
4.4499999999999496,5000000.0,4975000.0,100000.0,0.3497561225164394
4.459999999999949,5000000.0,4975000.0,100000.0,1.5628164648969358
4.469999999999949,5000000.0,4975000.0,100000.0,0.0
4.479999999999949,5000000.0,4975000.0,100000.0,0.0
4.489999999999949,5000000.0,4975000.0,100000.0,0.0
4.4999999999999485,5000000.0,4975000.0,100000.0,0.0
4.509999999999948,5000000.0,4975000.0,100000.0,0.0
4.519999999999948,5000000.0,4975000.0,100000.0,0.031075310607819595
4.529999999999948,5000000.0,4975000.0,100000.0,0.05260020039506279
4.539999999999948,5000000.0,4975000.0,100000.0,0.05777394160271006
4.549999999999947,5000000.0,4975000.0,100000.0,0.08708305864827752
4.559999999999947,5000000.0,4975000.0,100000.0,0.14072907161664272
4.569999999999947,5000000.0,4975000.0,100000.0,0.16381745534630923
4.579999999999947,5000000.0,4975000.0,100000.0,0.15884404780679648
4.589999999999947,5000000.0,4975000.0,100000.0,0.1805551863446944
4.599999999999946,5000000.0,4975000.0,100000.0,0.2270414787598117
4.609999999999946,5000000.0,4975000.0,100000.0,0.252513870837229
4.619999999999946,5000000.0,4975000.0,100000.0,0.3497561225164394
4.629999999999946,5000000.0,4975000.0,100000.0,1.5628164648969358
4.6399999999999455,5000000.0,4975000.0,100000.0,0.0
4.649999999999945,5000000.0,4975000.0,100000.0,0.0
4.659999999999945,5000000.0,4975000.0,100000.0,0.0
4.669999999999945,5000000.0,4975000.0,100000.0,0.0
4.679999999999945,5000000.0,4975000.0,100000.0,0.0
4.689999999999944,5000000.0,4975000.0,100000.0,0.031075310607819595
4.699999999999944,5000000.0,4975000.0,100000.0,0.05260020039506279
4.709999999999944,5000000.0,4975000.0,100000.0,0.05777394160271006
4.719999999999944,5000000.0,4975000.0,100000.0,0.08708305864827752
4.729999999999944,5000000.0,4975000.0,100000.0,0.14072907161664272
4.739999999999943,5000000.0,4975000.0,100000.0,0.16381745534630923
4.749999999999943,5000000.0,4975000.0,100000.0,0.15884404780679648
4.759999999999943,5000000.0,4975000.0,100000.0,0.1805551863446944
4.769999999999943,5000000.0,4975000.0,100000.0,0.2270414787598117
4.7799999999999425,5000000.0,4975000.0,100000.0,0.252513870837229
4.789999999999942,5000000.0,4975000.0,100000.0,0.3497561225164394
4.799999999999942,5000000.0,4975000.0,100000.0,1.5628164648969358
4.809999999999942,5000000.0,4975000.0,100000.0,0.0
4.819999999999942,5000000.0,4975000.0,100000.0,0.0
4.8299999999999415,5000000.0,4975000.0,100000.0,0.0
4.839999999999941,5000000.0,4975000.0,100000.0,0.0
4.849999999999941,5000000.0,4975000.0,100000.0,0.0
4.859999999999941,5000000.0,4975000.0,100000.0,0.031075310607819595
4.869999999999941,5000000.0,4975000.0,100000.0,0.05260020039506279
4.87999999999994,5000000.0,4975000.0,100000.0,0.05777394160271006
4.88999999999994,5000000.0,4975000.0,100000.0,0.08708305864827752
4.89999999999994,5000000.0,4975000.0,100000.0,0.14072907161664272
4.90999999999994,5000000.0,4975000.0,100000.0,0.16381745534630923
4.9199999999999395,5000000.0,4975000.0,100000.0,0.15884404780679648
4.929999999999939,5000000.0,4975000.0,100000.0,0.1805551863446944
4.939999999999939,5000000.0,4975000.0,100000.0,0.2270414787598117
4.949999999999939,5000000.0,4975000.0,100000.0,0.252513870837229
4.959999999999939,5000000.0,4975000.0,100000.0,0.3497561225164394
4.9699999999999385,5000000.0,4975000.0,100000.0,1.5628164648969358
4.979999999999938,5000000.0,4975000.0,100000.0,0.0
4.989999999999938,5000000.0,4975000.0,100000.0,0.0
4.999999999999938,5000000.0,4975000.0,100000.0,0.0
